Base Minor,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,
21,-50.36957,-53.18144,-52.78508,-55.16602,-45.50506,-52.85611,-61.98392,-62.49588,-63.3735,-66.23681,-69.99866,-65.89291,-66.96969,-66.36621,-70.23182,-75.39744,-61.81796,-68.82044,-68.92537,-63.93323,-54.04761,-61.7693,-58.66459,-61.65554,-62.00577,-63.98997,-62.83295,-71.00115,-66.03503,-69.72699,-65.35041,-65.54808,-69.12293,-66.12989,-66.91882,-66.84709,-65.27973,-65.44298,-70.15672,-64.97965
22,-43.63371,-50.36957,-47.03071,-47.19838,-45.48122,-46.60414,-52.90851,-47.33525,-57.02667,-59.58807,-57.38221,-63.06923,-61.97617,-63.07508,-60.44157,-63.82569,-57.98502,-61.8305,-62.27884,-58.3154,-39.94604,-52.51726,-51.3886,-53.52384,-48.9373,-55.04736,-53.85779,-57.85806,-56.58012,-60.60381,-59.52301,-59.96942,-61.03027,-63.05411,-60.25625,-59.00457,-62.21728,-59.48978,-61.19907,-58.86596
23,-38.01658,-40.71387,-50.36957,-44.31492,-38.41332,-43.36571,-45.44637,-42.53456,-53.5686,-51.53179,-54.81904,-52.18931,-57.39951,-58.27629,-56.28654,-59.56787,-56.75339,-59.20239,-57.47377,-57.02439,-42.99458,-53.24354,-44.40727,-41.71826,-42.84886,-49.5811,-49.80808,-45.65681,-54.49272,-52.62807,-56.59521,-54.63065,-61.33617,-52.68382,-55.35186,-56.17148,-57.18646,-56.97433,-63.0899,-62.36036
24,-51.65437,-59.4958,-51.67669,-50.36957,-45.34903,-47.53589,-54.34022,-61.99768,-56.10778,-61.39954,-65.72878,-69.12281,-65.33,-69.26018,-65.37049,-66.92661,-65.38499,-68.85684,-66.38447,-68.01026,-57.81542,-61.31877,-60.02486,-61.39662,-54.73181,-63.36933,-55.10334,-60.92426,-59.29827,-67.46861,-65.48531,-67.88018,-66.76407,-67.70227,-64.24876,-64.60545,-67.33114,-66.9145,-68.62824,-65.4947
25,-67.34453,-71.41828,-68.74342,-64.00164,-50.36957,-62.50981,-59.79062,-56.40286,-63.73197,-68.65489,-72.07022,-69.04951,-75.55261,-75.63484,-76.56801,-74.15892,-74.14306,-79.43166,-81.06228,-77.4955,-69.65018,-70.18178,-74.63438,-69.16446,-61.58205,-72.8738,-69.14815,-64.50207,-72.19364,-74.35519,-77.81968,-80.08947,-77.38587,-76.34528,-72.50605,-74.06319,-77.51877,-75.51478,-76.2262,-75.43571
26,-63.10292,-60.84145,-57.85665,-55.1166,-61.10668,-50.36957,-54.16015,-57.11396,-59.19417,-68.14173,-67.32862,-68.00108,-69.69502,-69.48199,-74.13755,-71.07207,-74.32959,-70.27634,-76.71071,-75.46357,-60.68979,-67.60142,-62.44418,-58.60647,-49.66443,-58.82819,-60.36011,-53.72245,-59.24462,-69.51511,-72.15508,-68.66857,-70.9885,-71.7068,-71.8908,-69.50363,-68.9331,-71.83589,-69.86897,-72.57904
27,-68.00516,-64.91584,-63.20505,-69.98753,-59.5812,-56.75907,-50.36957,-66.79242,-59.51181,-53.65497,-64.10777,-61.63702,-68.285,-71.87087,-68.12737,-72.22487,-69.32204,-71.99745,-81.79918,-74.96583,-64.6718,-66.79247,-71.38536,-63.11927,-59.03699,-61.63495,-61.00504,-66.55345,-57.93554,-64.57598,-71.02572,-63.74162,-72.14295,-67.22207,-68.7522,-68.17075,-76.93882,-73.70111,-70.17321,-73.35764
28,-61.40412,-54.42583,-53.14943,-51.48645,-41.7092,-47.92986,-37.34285,-50.36957,-42.80998,-47.56902,-54.41868,-47.75953,-56.14214,-59.83513,-58.69043,-60.47363,-56.56662,-62.30344,-59.13871,-63.92144,-54.77983,-57.06447,-55.40799,-56.79029,-49.3312,-53.83898,-54.61936,-47.32742,-49.34252,-55.22926,-58.53864,-56.01009,-56.6594,-57.81,-59.3452,-60.45248,-56.5683,-57.01982,-59.04085,-59.44317
29,-73.21442,-68.32792,-65.36791,-67.05353,-60.1526,-63.71716,-57.02611,-52.83404,-50.36957,-54.78423,-58.63344,-66.39465,-69.97735,-77.00495,-68.39752,-70.13119,-69.41591,-72.41542,-70.88017,-73.53088,-65.77048,-72.92549,-71.32293,-74.99742,-73.50051,-70.1083,-64.86424,-66.10921,-60.06936,-71.46789,-66.86383,-59.4417,-70.54344,-72.1447,-67.38786,-67.81182,-69.10393,-74.81442,-75.03278,-72.81421
30,-68.21937,-65.50969,-66.8456,-68.52904,-60.67508,-63.81815,-53.51156,-55.10116,-64.79507,-50.36957,-58.96598,-56.68802,-60.37724,-70.98308,-71.86033,-65.61441,-69.64623,-74.17432,-73.72641,-69.9486,-62.09046,-75.37739,-70.62925,-67.75918,-61.37438,-66.34357,-59.70963,-58.19542,-58.27565,-72.20861,-63.69194,-59.33924,-67.31198,-66.11529,-68.10175,-62.08901,-69.30335,-72.89217,-67.57685,-69.39065
31,-65.77044,-65.558,-66.90371,-67.88562,-61.33513,-68.57163,-60.87551,-60.28897,-59.20996,-53.12505,-50.36957,-64.23713,-54.14381,-53.37524,-60.39119,-61.77109,-61.20405,-73.04214,-68.58748,-69.67623,-63.23171,-69.05478,-71.13046,-70.1699,-73.9647,-65.81026,-61.09745,-61.15632,-59.48669,-68.67169,-55.04981,-55.47935,-69.05119,-62.11223,-67.15029,-58.2904,-63.86674,-65.49308,-68.1834,-70.05307
32,-69.43814,-75.20156,-67.44882,-68.92657,-61.80838,-72.13785,-67.19275,-60.56809,-51.77029,-62.683,-56.32737,-50.36957,-55.32054,-66.17496,-61.63808,-69.57876,-64.4206,-70.2669,-72.50324,-74.62577,-70.79686,-74.60031,-73.47819,-72.00308,-73.54871,-71.48765,-64.66312,-70.60701,-69.12457,-69.64549,-61.70237,-58.67036,-64.35113,-70.2049,-70.91326,-68.17405,-66.59569,-80.04204,-71.87729,-72.27426
33,-69.04349,-71.52847,-65.38121,-66.81623,-57.45132,-65.40965,-63.33487,-59.4391,-52.50759,-63.05743,-56.86989,-62.52411,-50.36957,-64.23159,-58.35481,-57.46178,-56.97013,-70.57024,-72.95397,-74.23326,-68.45269,-70.72887,-69.58741,-75.25451,-72.27144,-66.2063,-64.32822,-62.35181,-64.9146,-68.4515,-63.8436,-64.42328,-66.82451,-64.64981,-70.80178,-71.05087,-74.85741,-69.83023,-67.98575,-68.6313
34,-63.24007,-63.7488,-57.38974,-62.88557,-64.16777,-62.17639,-56.21635,-66.51305,-52.42099,-52.21638,-50.58791,-60.01619,-52.2451,-50.36957,-44.62221,-51.35326,-60.89161,-60.15575,-66.44985,-60.79795,-60.29268,-65.39048,-56.72807,-63.32882,-60.77217,-53.16859,-57.13803,-48.35397,-51.42699,-60.34109,-48.8048,-58.82356,-55.95552,-52.19296,-53.75789,-51.58328,-58.72001,-61.50379,-54.32758,-59.36793
35,-70.45157,-71.4204,-73.24301,-71.1045,-67.59276,-73.95993,-63.4657,-72.56869,-60.21861,-61.80205,-61.61005,-68.59691,-66.24397,-60.00293,-50.36957,-59.02246,-65.67095,-58.42315,-71.86974,-69.56668,-69.78639,-74.38064,-71.29504,-82.08103,-68.16567,-63.07525,-67.08503,-60.27947,-62.61314,-70.96904,-62.59264,-74.45291,-58.05899,-57.11658,-75.59877,-56.13489,-60.03753,-72.69851,-64.72591,-67.83575
36,-64.5281,-71.75948,-76.13918,-71.34528,-60.18195,-67.68894,-61.67378,-63.86282,-55.33187,-59.79263,-60.89391,-61.83097,-60.96441,-61.55553,-55.80624,-50.36957,-57.1154,-67.78707,-67.07993,-64.99319,-65.3493,-68.17054,-69.21922,-70.03383,-72.73387,-69.31168,-65.9133,-62.05719,-64.22655,-66.38204,-65.11238,-65.8035,-70.55563,-64.19258,-70.90532,-60.9322,-67.07087,-67.80806,-64.11593,-70.65713
37,-74.00346,-73.52431,-70.77135,-74.65976,-70.33071,-75.84416,-65.97376,-71.16103,-62.7169,-68.88704,-70.30555,-70.4937,-66.30398,-65.33005,-58.80566,-60.99394,-50.36957,-63.67886,-63.75187,-65.93847,-74.98549,-74.29131,-70.9402,-75.63675,-72.59383,-70.5516,-73.3079,-71.23945,-67.504,-75.1368,-64.55135,-70.11886,-70.78473,-62.38565,-68.59376,-70.06456,-69.43078,-68.94633,-60.88367,-63.47826
38,-73.67523,-72.84617,-68.67813,-74.39235,-67.37536,-71.69117,-70.25887,-71.96519,-61.56821,-68.37222,-65.89125,-67.74398,-60.77835,-67.81333,-51.63203,-59.74862,-54.63842,-50.36957,-57.37607,-55.76903,-69.39015,-72.21934,-79.61938,-70.85787,-71.27275,-72.22558,-68.67666,-71.79389,-68.14836,-72.18421,-64.84785,-69.75886,-72.34758,-63.01916,-61.80958,-56.9793,-56.14697,-61.06955,-68.65728,-62.50005
39,-64.94809,-70.18724,-65.42201,-65.12772,-65.73907,-65.10346,-64.79861,-64.90742,-61.3755,-67.85878,-66.16954,-65.0521,-64.51923,-66.01489,-60.41181,-59.74365,-59.04658,-47.95253,-50.36957,-47.51901,-67.32524,-66.90694,-68.74688,-67.03886,-65.87597,-69.29057,-63.79461,-61.23205,-71.35041,-64.92448,-63.30582,-60.60337,-65.75895,-64.42214,-60.38933,-63.93611,-55.56107,-62.18284,-67.46931,-53.14238
40,-72.86195,-75.99975,-73.31657,-72.03978,-65.90249,-72.57915,-65.42508,-64.61475,-60.97553,-68.14002,-69.88612,-66.72399,-65.99674,-68.84326,-65.453,-61.39769,-49.53183,-68.32776,-59.77181,-50.36957,-68.11111,-71.38821,-70.3887,-70.81184,-70.20253,-68.22118,-68.90878,-69.65737,-68.74352,-70.61778,-68.35473,-71.58763,-69.29632,-68.06027,-64.28296,-68.3389,-62.01139,-65.07878,-63.72747,-59.9562
41,-64.6549,-60.2071,-59.35197,-62.54687,-68.93594,-65.48329,-74.87625,-65.34394,-72.48042,-75.57352,-69.99744,-69.1493,-74.38166,-76.01072,-77.84127,-75.03803,-74.9841,-77.70168,-75.28976,-76.20834,-50.36957,-56.21849,-70.26567,-58.2842,-73.68043,-68.18988,-68.98067,-70.06904,-74.95934,-72.77449,-73.34002,-74.50604,-77.42935,-73.31035,-73.10451,-70.4597,-76.2276,-80.12434,-74.05313,-72.0604
42,-60.77172,-54.51826,-64.51201,-60.84893,-64.4434,-67.20779,-63.58164,-64.24753,-70.51262,-69.83301,-67.17337,-63.81737,-65.83891,-68.19896,-68.24885,-70.18148,-66.81978,-67.25196,-69.99173,-70.58191,-52.69262,-50.36957,-50.8681,-60.97858,-64.29036,-62.33724,-62.71511,-58.8054,-63.40713,-68.99661,-70.37229,-69.16346,-72.17188,-67.69661,-69.47614,-71.23886,-66.75381,-69.73328,-70.65442,-70.72393
43,-52.0159,-50.69232,-53.15722,-57.9107,-55.00494,-50.92834,-55.4492,-63.9667,-63.35736,-58.83963,-65.75992,-64.97817,-59.93313,-62.65342,-58.73581,-63.3266,-63.29974,-62.62452,-64.42356,-61.57508,-47.80081,-49.26612,-50.36957,-55.08464,-51.75876,-50.01202,-49.96736,-56.01423,-59.042,-56.29577,-59.1651,-62.86658,-68.70166,-60.30718,-57.90787,-60.5528,-63.08355,-56.97736,-61.40529,-64.09463
44,-48.65673,-41.52457,-35.78258,-52.0905,-45.80757,-44.16404,-55.29468,-48.92729,-51.851,-54.83381,-57.13544,-56.54041,-52.77396,-55.71383,-56.57938,-58.37987,-55.95322,-60.75704,-57.88229,-60.20008,-32.93028,-42.86486,-49.0616,-50.36957,-45.12504,-50.47856,-52.72321,-49.92694,-51.6876,-50.82944,-53.37828,-52.96997,-58.66393,-57.01278,-51.09408,-59.59244,-56.30988,-61.53546,-58.28435,-57.89996
45,-50.97979,-56.88547,-48.10358,-52.81341,-53.39444,-46.63359,-49.78887,-58.57156,-56.27318,-51.59022,-59.86427,-51.90576,-62.64873,-59.71123,-58.8513,-64.74571,-66.1626,-67.67109,-66.33283,-61.58361,-49.17067,-59.17032,-56.38933,-59.33978,-50.36957,-43.59523,-44.41749,-54.00215,-60.62084,-60.63226,-56.20329,-59.50897,-65.94906,-60.0523,-62.36522,-61.82925,-62.84493,-63.67562,-62.66563,-63.72103
46,-59.22158,-64.92272,-57.8657,-66.81447,-63.55126,-55.23982,-55.92591,-69.12858,-62.38579,-68.95375,-64.82993,-61.15056,-67.91346,-66.35702,-63.24835,-69.09179,-63.20594,-68.10426,-75.78743,-70.51757,-53.44665,-62.01591,-55.89177,-59.35913,-51.57155,-50.36957,-50.71081,-55.8581,-56.34438,-63.35889,-56.85665,-66.55974,-70.6599,-65.47744,-70.66981,-71.59242,-69.14894,-69.81109,-67.69724,-71.09079
47,-67.39447,-65.57365,-62.47697,-62.54893,-64.00202,-60.36843,-56.50807,-63.25657,-64.45901,-61.65763,-62.6333,-62.85744,-71.15446,-66.34988,-70.00929,-70.85952,-66.31408,-71.80263,-73.69632,-71.03103,-67.61712,-69.65593,-62.43881,-70.84485,-59.19082,-56.6597,-50.36957,-59.15142,-56.70014,-53.49445,-64.2943,-60.89034,-69.7217,-66.13358,-72.24281,-72.06533,-64.94366,-71.82107,-68.82516,-68.25843
48,-60.02604,-64.35989,-60.15425,-62.58253,-52.5654,-52.34604,-58.43756,-61.59465,-64.23215,-65.01908,-63.55222,-54.2922,-67.78712,-67.35131,-67.30437,-66.1137,-67.46209,-67.37664,-67.48872,-69.70811,-62.47542,-68.16082,-59.01397,-60.11128,-59.83071,-52.53595,-45.51826,-50.36957,-65.19121,-54.69624,-58.30532,-74.21414,-69.76053,-62.96356,-62.21008,-66.76902,-66.45067,-69.16389,-67.01501,-68.65596
49,-64.56962,-65.46667,-65.05243,-61.66226,-61.75,-59.69632,-50.09182,-58.70037,-54.30369,-50.64945,-54.85604,-65.11176,-60.93829,-61.07797,-58.47292,-66.83976,-59.96176,-73.2418,-71.25813,-67.71949,-61.50722,-63.61969,-60.01715,-63.71273,-59.1211,-50.89481,-55.88246,-61.96022,-50.36957,-57.50664,-52.39596,-61.90353,-62.13008,-60.10476,-60.5717,-63.67641,-65.24862,-63.62923,-64.64961,-62.65709
50,-68.38832,-65.26367,-59.4476,-59.10733,-62.57151,-62.7645,-54.53538,-57.77735,-58.43861,-64.06585,-52.02196,-61.33149,-57.48814,-58.49945,-62.9047,-58.72977,-60.25539,-68.66451,-62.74386,-66.13008,-60.78753,-61.63981,-60.36265,-60.88762,-56.07199,-51.15807,-51.76831,-52.95842,-61.08055,-50.36957,-57.48115,-53.52838,-58.93516,-56.10794,-58.82321,-58.32416,-65.70675,-63.31338,-61.34546,-67.19546
51,-64.4976,-62.77953,-59.9773,-59.04187,-69.13024,-54.86464,-53.13143,-58.79155,-52.24498,-53.95541,-54.77176,-56.81598,-53.66378,-50.28007,-51.67747,-50.07596,-56.75989,-62.64409,-62.75701,-63.8803,-61.55205,-59.52189,-57.29738,-62.54602,-61.16886,-54.19767,-51.30513,-52.18663,-61.79332,-53.95216,-50.36957,-51.06824,-52.69506,-48.6062,-52.78479,-50.92373,-55.79642,-59.47629,-59.84801,-60.21708
52,-55.83031,-55.37773,-52.50346,-59.92381,-50.24441,-54.0396,-44.57931,-49.81422,-45.09424,-41.84066,-38.08158,-51.19312,-51.36772,-55.43954,-44.96257,-48.51224,-47.38747,-63.65537,-53.98553,-54.30216,-51.35593,-54.00222,-47.92771,-50.51864,-50.11675,-41.95646,-40.51792,-54.72421,-50.87416,-51.76494,-38.58547,-50.36957,-54.13465,-42.15904,-51.33754,-47.05301,-54.03948,-51.68011,-49.26257,-54.28932
53,-66.72668,-61.78294,-64.16645,-60.76815,-62.3213,-59.0885,-56.77825,-61.11917,-54.73893,-55.0846,-45.26674,-55.14106,-55.27344,-47.69279,-48.15927,-48.16757,-51.9768,-61.54152,-55.71498,-60.37685,-63.47401,-57.82492,-63.13646,-60.65753,-58.52207,-51.68235,-49.15399,-56.17628,-54.96272,-54.78015,-48.66231,-60.9702,-50.36957,-41.82464,-52.40183,-47.57528,-54.35494,-53.62401,-53.63477,-51.81954
54,-64.41698,-70.67055,-68.01681,-71.48672,-68.11384,-70.88401,-60.9369,-67.10026,-61.48178,-69.08883,-59.36172,-68.43628,-61.65418,-66.08776,-56.81346,-57.06443,-60.12295,-66.24789,-66.98522,-66.38878,-63.73174,-69.99504,-70.49139,-72.03761,-72.65702,-64.81573,-60.62383,-70.59657,-67.54839,-56.87495,-60.94052,-59.0941,-57.28753,-50.36957,-53.59767,-57.96203,-55.28847,-61.57095,-57.22204,-61.94733
55,-66.08417,-69.24078,-66.01381,-69.1649,-67.05914,-66.44014,-63.37659,-64.34783,-63.67241,-65.9687,-60.07344,-61.2947,-56.582,-55.76553,-54.14613,-58.87128,-59.12763,-63.62129,-64.13158,-65.25363,-71.99841,-66.93276,-70.67664,-71.35385,-66.6681,-69.56257,-64.391,-65.44521,-64.76978,-66.67847,-58.7711,-59.36832,-55.92694,-65.8504,-50.36957,-56.96368,-57.93195,-57.70607,-52.6106,-63.36001
56,-62.84087,-62.96029,-63.09887,-56.80957,-62.63948,-62.05958,-56.70726,-64.36868,-56.71303,-57.20512,-52.47523,-54.99642,-46.3746,-52.60768,-51.33041,-47.57619,-50.30501,-55.32162,-57.66448,-58.57087,-61.76311,-60.9863,-61.34312,-64.44655,-59.77549,-56.71994,-53.02011,-58.93704,-58.92362,-59.64309,-48.89331,-58.55026,-59.27593,-44.77578,-42.70022,-50.36957,-50.78759,-53.07157,-51.90645,-52.59457
57,-55.11226,-57.01044,-60.58865,-54.35472,-57.92647,-58.01782,-54.7035,-58.13801,-54.49579,-55.61882,-59.30318,-54.12347,-50.09026,-48.0368,-44.12137,-44.61607,-50.72745,-53.46697,-45.23831,-43.80697,-56.63947,-58.01011,-54.11686,-60.72113,-63.51823,-55.02653,-56.80656,-55.78786,-56.69683,-51.21208,-45.80747,-53.4969,-53.49333,-39.99127,-43.66627,-52.93627,-50.36957,-37.98007,-50.6509,-43.37603
58,-64.14451,-69.72926,-67.66804,-61.48345,-64.28108,-65.59288,-62.59983,-65.41984,-59.21324,-64.31324,-59.92616,-59.78152,-52.60013,-66.83934,-50.92331,-56.7092,-59.23594,-55.94364,-53.26245,-58.59619,-59.60341,-62.23688,-63.44529,-69.33562,-64.66092,-63.67485,-62.31129,-62.87246,-65.49066,-61.94192,-59.15558,-64.31342,-59.85069,-52.68361,-57.78068,-62.88109,-55.31562,-50.36957,-55.65804,-55.54464
59,-72.15652,-68.69222,-70.67593,-68.71167,-72.31457,-69.32515,-67.37865,-68.87501,-72.26243,-71.15262,-67.65394,-67.45803,-60.70185,-64.87934,-61.82501,-60.57431,-57.37234,-63.78451,-61.14162,-58.94414,-68.07538,-67.34542,-71.78204,-72.95877,-67.82032,-72.62964,-71.87727,-74.38239,-70.32438,-69.49051,-67.9921,-69.62944,-68.55198,-62.40506,-59.43519,-63.57289,-62.18113,-55.79455,-50.36957,-61.44931
60,-65.30719,-70.91061,-69.40135,-68.59786,-65.44466,-77.31592,-66.6207,-63.65129,-63.88255,-75.14695,-66.89439,-64.26816,-63.15266,-60.66249,-59.50035,-61.48232,-53.23008,-59.17122,-59.82772,-56.90262,-65.85768,-68.75514,-71.83428,-68.05207,-66.47456,-71.29178,-66.97351,-65.80788,-68.38719,-66.74627,-62.78153,-63.70816,-67.0781,-53.93707,-56.62553,-58.01491,-60.17472,-55.05572,-59.81221,-50.36957